Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
comboniane.org,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
mein-tan2go.app,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
benrefamdksi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
mail.ff.grubwa.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
playpal000.000webhostapp.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xn.yychd.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
center-smbc.biz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kama.hop.ru,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
prestige-art.ehost.tj,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
taijishentie.com,0,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1
o2-accounts-uk.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
facbk.atspace.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mixi.guru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.flacland.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
secure-payeeremoval.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
milanno342.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,1,1
enternetnow.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
helpdesk-tech.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
appupdatesecurehalifaxonlineappupdate-verification.titansgamestudio.ir,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
midshopping.ro,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
confirmauthentication.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
sandbox.plantstny.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cpjpainting.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
dsgefrhtujy7iukj.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
i-m.mx,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
ikuhzdswpx.pfirmann-bau.de,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
m.4everproxy.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
olidooo.waca.tw,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
zzxone-bnaction.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
otomati-srl.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
1sultanbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
azosimoveis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
steam.communyty.worldhosts.ru,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
koskas.activehosted.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
kalijatifurniturejepara.com,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
hipackeg.com,0,1,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
800emailsupport.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
getatless.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
amazon.co.jp.countdomaailpartdatab.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vq21.1mb.site,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
193.135.153.242,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
secure.runescape.com-ro.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
148.66.24.188,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
60minutesoffame.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
normativaeuropea-aggiornata.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
thietbihantbt.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
umnnp-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
hs-bc-onlinebanking-login.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
velvetdisaster.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
luckylkhraylbwal.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
nocontent-gyuenowf.velocityhub.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
redelivery-uk.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
youthsocialgroup.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
koissvam.gq,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
045a3c0.wcomhost.com,0,0,1,4,0,0,1,0,1,0,1,1,0,0,1,0,1
protocollo-lntesasp-2021.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
royalmail-shippingfee-services.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
react-ba2roi.stackblitz.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
submitlawyers.com,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
pixigifts.ae,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1
hmlkl.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
natwest.secured-online-verify.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
redeliver-rm.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
deregister-new-payee.co.uk,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
dba.dk.erhverv-annonce-25476458.shop,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
grubbokep22.mrbonus.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
axinaux.nepware.com,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
lecord.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
e-receipts.co,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
mcpss-auth.gq,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
amozan.caush.cn,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
51jianli.cn,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
wild-reels.com,0,0,1,7,0,0,0,1,1,0,1,1,0,0,1,0,1
78.143.96.35,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
dostawa-safe.name,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
embarqueja.com,0,0,1,6,0,0,0,0,1,1,1,1,1,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
stollgroup.coms.cso.gov.tt,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
tricksiest-steeple.000webhostapp.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
simp.ly,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
aliah.ac.in,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
balitransithotel.com,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
maciel.med.br,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
betasus2020.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
paiementbnsecurise.fr:443,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chronopostvalidation.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
rcakulen.gorkanten.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
xhlhs.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
30ywc.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
xj333.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
38bock.com,0,1,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
xj45g.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
smwam.coms.cso.gov.tt,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
network-detail-errorsuk.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
spkassen-de-validieren18.xyz,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
pramitmedicalstore.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
olx.allegandirect.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cutt.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pgmm.club,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dexlerholdings.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
alert-delete-payee.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
sparkassenportalvalidierung7.xyz,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
unauthorise-newrecipient.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
nozed-uname.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
plpg.com.au,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
benamejicityofbaseball.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
argenticias.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
outlook-mailer.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
4soulpower.systems,0,1,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
html.house,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
olx-rent.id23814.su,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xfinityconnect4you.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
mail.chatgrubwhatsapp-youtuber.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
csknow.clicknkids.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
sella-digital.portale.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
itilscob5.ams3.digitaloceanspaces.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kashmir-packages.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
ogz6d.codesandbox.io,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
halifax.secure-my-device.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
34.237.242.35.bc.googleusercontent.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
dropb0x-panel55555lrr4t0000770003.000webhostapp.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
effect-print.net,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
securedallinformeansalot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
ativacao-online73681.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
chat-whatsapp-com-bokep-terbaru.congreso2020.ampi.org,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
chuyennghiep.vn,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
gamefex.com,0,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1
authorise-billingupdate.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
colloidalsilverone.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
velvet.by,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,1,1
hipolink.me,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
tsuzuki.co.id,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
intesa-san-paolo-banking.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
informwebmail.eastus2.cloudapp.azure.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bicicentroslezama.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
clubeamigosdopedrosegundo.com.br,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
saltlakeinjurychiro.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
edje.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,1,1
jornadaonline.com.ar,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bet.travel,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
aglimmer-laundry.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xjmr7.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
espaciochajari.com.ar,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fredericawoodhead.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
cateroo.id,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
104.168.173.244,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
empoweredskills.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
lloydsbank.online-secure-auth-direct.com,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
lloydsplc-authorise.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
generaloutlookverification.site.bm,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
crmdocentes.xochicalco.edu.mx,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
rmzengenharia.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
ballincollege.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
ants-newell.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
royalmail-package.co,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
group-para-sange18.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
aliciabot.azurewebsites.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydsbank.authenticate-cancellation.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
nextdoor-ignii.tk,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
checkalertedpayment.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
fb-updates-1000151020200412545154000586-mc.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
alert-dev-hali.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
poligrafiapias.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
ecolinklogistics.co.ke,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
la-source-interieure.eu,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
psmkreditsyari.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
support-confirm-mynewpayee.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
wallieget.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
bimdur.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
13.66.28.137,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
dowwr.com,0,0,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
webmail.credit-suisse-capital.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
3mvirugambakkam.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
parcel.emiratespost.ae.bangerpickleball.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
perso.menara.ma,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
aanvraagprocedure-nl.icu,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
a59eahe182s.typeform.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
dr-mahmoudnour.com,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
mfacebook.blogspot.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
micronotifications.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
three-updatemy3.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
13.84.220.67,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
atc-ph.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
whoisnooey.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
texasfreedomrun.com,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fene-modi.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
netorgft2223515-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
472a4262-a2a1-4785-b3aa-4816cba070ed.htmlcomponentservice.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
shift2.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
pl-weryfikacja.tel,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
masterdrive.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
intern.unibas-com.ch,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
captadores.wwf.cl,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
pembatalan-blockiranfb.cf,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
authorisemy-registereddevice.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
uejfrozpnqngvxtx-dot-app-auth-limitedly.oa.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
nerkefakno.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
unauthorised-payeerequested.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
hostdime.restrepohenao.com.co,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
aanvraagprocedure-nl.icu,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
vulkanland-bio-safran.at,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
payee-security-alert-support.com,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
agsitesreis.com.br,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
cpanel.thepsychedelics.net,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
olx.pl.safepay.icu,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydbank-securedata.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
jewellerystore.com.au,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
postupdates.support,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
ouraring-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
cy03205.tmweb.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
verifynewpayee-feb.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
crm.manageudaserver.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
javaboybr.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
hyperurl.co,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
betasuus1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
mobile-alerts-o2.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ezblox.site,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
e3bay-acct.de,0,0,1,2,1,0,0,1,1,1,1,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
spkassen-de-validieren1.xyz,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
todayif.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
18.grup-whatsappjoinme.tk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
realestateladies.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dokanyshop.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
gormanusa-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
deny-newpayees-help.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
joul.co.kr,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
zonasguradbcpenlineabetape.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
test.bayoucitybadges.org,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
signin01.kauf-eday.de,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
172.217.21.162,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dataforce.co.uk,0,1,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
smartandgreenbuildingexpo.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
8635345her524h5k4dd8305d3b0d52a2616-dot-rising-study-290821.df.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
argenahomebanqbe.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
nebojsega.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
365online-newupdat-review.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
norwayposten.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
security-team-verifypayees.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
or-ca.love,0,0,0,5,0,0,0,1,1,1,1,1,0,0,1,0,1
newdelete-payee.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
pmco2020-official.jkub.com,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sportsmedicsltd.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
54.81.240.14,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
betasus111.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
obinstechnology.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
cretinniatross.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
acdecor.com.my,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
myupdates-mynetflix.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
carnesrubencircunvalacion.com.mx,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
ytco.in,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
itisrighi.fg.it,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,0,1
pkk.depok.go.id,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
